_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ mapa_random_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ 
iteração 241 mapa6| tempo exec  21.30333161354065
iteração 242 mapa6| tempo exec  21.32997441291809
iteração 243 mapa6| tempo exec  24.9746675491333
iteração 244 mapa6| tempo exec  24.103179931640625
iteração 245 mapa6| tempo exec  19.938300132751465
iteração 246 mapa6| tempo exec  26.19126296043396
iteração 247 mapa6| tempo exec  21.18276596069336
iteração 248 mapa6| tempo exec  29.188552856445312
iteração 249 mapa6| tempo exec  17.157307624816895
iteração 250 mapa6| tempo exec  21.179149389266968
iteração 251 mapa6| tempo exec  26.46326732635498
iteração 252 mapa6| tempo exec  25.087099313735962
iteração 253 mapa6| tempo exec  22.782302379608154
iteração 254 mapa6| tempo exec  22.067262172698975
iteração 255 mapa6| tempo exec  22.179090976715088
iteração 256 mapa6| tempo exec  22.15735650062561
iteração 257 mapa6| tempo exec  26.64074945449829
iteração 258 mapa6| tempo exec  23.372771501541138
iteração 259 mapa6| tempo exec  23.546674966812134
iteração 260 mapa6| tempo exec  19.386840343475342
iteração 261 mapa6| tempo exec  22.373920679092407
iteração 262 mapa6| tempo exec  25.40256905555725
iteração 263 mapa6| tempo exec  21.4557945728302
iteração 264 mapa6| tempo exec  59.061280488967896
iteração 265 mapa6| tempo exec  17.125289916992188
iteração 266 mapa6| tempo exec  21.158594369888306
iteração 267 mapa6| tempo exec  18.950885772705078
iteração 268 mapa6| tempo exec  20.16937756538391
iteração 269 mapa6| tempo exec  22.07985830307007
iteração 270 mapa6| tempo exec  20.0841543674469
iteração 271 mapa6| tempo exec  27.753575086593628
iteração 272 mapa6| tempo exec  22.840314388275146
iteração 273 mapa6| tempo exec  27.487305641174316
iteração 274 mapa6| tempo exec  22.500274658203125
iteração 275 mapa6| tempo exec  22.53565788269043
iteração 276 mapa6| tempo exec  23.140077352523804
iteração 277 mapa6| tempo exec  23.148900508880615
iteração 278 mapa6| tempo exec  21.70072340965271
iteração 279 mapa6| tempo exec  23.341605186462402
iteração 280 mapa6| tempo exec  28.451037406921387
iteração 281 mapa6| tempo exec  20.24029541015625
iteração 282 mapa6| tempo exec  22.164968967437744
iteração 283 mapa6| tempo exec  22.040898323059082
iteração 284 mapa6| tempo exec  20.517865896224976
iteração 285 mapa6| tempo exec  23.91389751434326
iteração 286 mapa6| tempo exec  21.20406413078308
iteração 287 mapa6| tempo exec  21.053953886032104
iteração 288 mapa6| tempo exec  21.82494020462036
iteração 289 mapa6| tempo exec  55.02381896972656
iteração 290 mapa6| tempo exec  22.965009450912476
iteração 291 mapa6| tempo exec  22.31589651107788
iteração 292 mapa6| tempo exec  25.028796434402466
iteração 293 mapa6| tempo exec  22.836886644363403
iteração 294 mapa6| tempo exec  25.11130714416504
iteração 295 mapa6| tempo exec  26.269534826278687
iteração 296 mapa6| tempo exec  23.179430961608887
iteração 297 mapa6| tempo exec  22.38923740386963
iteração 298 mapa6| tempo exec  17.770604848861694
iteração 299 mapa6| tempo exec  22.03442645072937
iteração 300 mapa6| tempo exec  25.30009651184082
iteração 301 mapa6| tempo exec  21.060474157333374
iteração 302 mapa6| tempo exec  22.95196795463562
iteração 303 mapa6| tempo exec  22.035159826278687
iteração 304 mapa6| tempo exec  25.795212268829346
iteração 305 mapa6| tempo exec  22.382719039916992
iteração 306 mapa6| tempo exec  25.90596032142639
iteração 307 mapa6| tempo exec  22.67474341392517
iteração 308 mapa6| tempo exec  22.02657461166382
iteração 309 mapa6| tempo exec  21.619171142578125
iteração 310 mapa6| tempo exec  27.732494354248047
iteração 311 mapa6| tempo exec  21.442689657211304
iteração 312 mapa6| tempo exec  18.128835439682007
iteração 313 mapa6| tempo exec  18.28004240989685
iteração 314 mapa6| tempo exec  17.740179777145386
iteração 315 mapa6| tempo exec  24.838605880737305
iteração 316 mapa6| tempo exec  22.931281328201294
iteração 317 mapa6| tempo exec  17.53305745124817
iteração 318 mapa6| tempo exec  24.526420831680298
iteração 319 mapa6| tempo exec  18.38787865638733
iteração 320 mapa6| tempo exec  24.08351159095764
iteração 321 mapa6| tempo exec  21.64329218864441
iteração 322 mapa6| tempo exec  19.31372356414795
iteração 323 mapa6| tempo exec  23.91077494621277
iteração 324 mapa6| tempo exec  27.121882915496826
iteração 325 mapa6| tempo exec  22.40610432624817
iteração 326 mapa6| tempo exec  23.776912927627563
iteração 327 mapa6| tempo exec  20.253779411315918
iteração 328 mapa6| tempo exec  22.420657634735107
iteração 329 mapa6| tempo exec  18.686739444732666
iteração 330 mapa6| tempo exec  42.60841679573059
iteração 331 mapa6| tempo exec  22.21082830429077
iteração 332 mapa6| tempo exec  22.375465631484985
iteração 333 mapa6| tempo exec  26.10396981239319
iteração 334 mapa6| tempo exec  27.126071453094482
iteração 335 mapa6| tempo exec  19.71974015235901
iteração 336 mapa6| tempo exec  21.183752298355103
iteração 337 mapa6| tempo exec  20.82193350791931
iteração 338 mapa6| tempo exec  20.09406018257141
iteração 339 mapa6| tempo exec  19.090214014053345
iteração 340 mapa6| tempo exec  20.553550481796265
iteração 341 mapa6| tempo exec  20.168940782546997
iteração 342 mapa6| tempo exec  24.585927486419678
iteração 343 mapa6| tempo exec  19.023794412612915
iteração 344 mapa6| tempo exec  25.45461082458496
iteração 345 mapa6| tempo exec  17.780627250671387
iteração 346 mapa6| tempo exec  20.29213309288025
iteração 347 mapa6| tempo exec  22.983725547790527
iteração 348 mapa6| tempo exec  21.665462493896484
iteração 349 mapa6| tempo exec  20.952805042266846
iteração 350 mapa6| tempo exec  20.783677101135254
iteração 351 mapa6| tempo exec  23.76617932319641
iteração 352 mapa6| tempo exec  23.619893789291382
iteração 353 mapa6| tempo exec  21.463342666625977
iteração 354 mapa6| tempo exec  21.060758352279663
iteração 355 mapa6| tempo exec  28.810322999954224
iteração 356 mapa6| tempo exec  24.512048959732056
iteração 357 mapa6| tempo exec  23.597832202911377
iteração 358 mapa6| tempo exec  21.983569383621216
iteração 359 mapa6| tempo exec  23.400139808654785
iteração 360 mapa6| tempo exec  26.6557354927063
iteração 361 mapa6| tempo exec  13.566250324249268
iteração 362 mapa6| tempo exec  25.570021390914917
iteração 363 mapa6| tempo exec  21.880430936813354
iteração 364 mapa6| tempo exec  22.983866214752197
iteração 365 mapa6| tempo exec  20.504441022872925
iteração 366 mapa6| tempo exec  24.47010612487793
iteração 367 mapa6| tempo exec  22.313076496124268
iteração 368 mapa6| tempo exec  23.748127460479736
iteração 369 mapa6| tempo exec  18.71119999885559
iteração 370 mapa6| tempo exec  19.070417165756226
iteração 371 mapa6| tempo exec  25.22503662109375
iteração 372 mapa6| tempo exec  19.814871072769165
iteração 373 mapa6| tempo exec  24.193212509155273
iteração 374 mapa6| tempo exec  19.465801239013672
iteração 375 mapa6| tempo exec  23.136837482452393
iteração 376 mapa6| tempo exec  23.16919708251953
iteração 377 mapa6| tempo exec  26.2558536529541
iteração 378 mapa6| tempo exec  19.491779565811157
iteração 379 mapa6| tempo exec  18.8967707157135
iteração 380 mapa6| tempo exec  25.295900106430054
iteração 381 mapa6| tempo exec  23.87116837501526
iteração 382 mapa6| tempo exec  20.228753089904785
iteração 383 mapa6| tempo exec  24.495014667510986
iteração 384 mapa6| tempo exec  25.868059635162354
iteração 385 mapa6| tempo exec  22.78023052215576
iteração 386 mapa6| tempo exec  21.058398962020874
iteração 387 mapa6| tempo exec  19.42083191871643
iteração 388 mapa6| tempo exec  21.59070897102356
iteração 389 mapa6| tempo exec  22.400774240493774
iteração 390 mapa6| tempo exec  16.009329319000244
iteração 391 mapa6| tempo exec  20.57579207420349
iteração 392 mapa6| tempo exec  20.13602924346924
iteração 393 mapa6| tempo exec  20.93190836906433
iteração 394 mapa6| tempo exec  20.12484908103943
iteração 395 mapa6| tempo exec  25.764200448989868
iteração 396 mapa6| tempo exec  20.523932933807373
iteração 397 mapa6| tempo exec  20.80387830734253
iteração 398 mapa6| tempo exec  19.850903272628784
iteração 399 mapa6| tempo exec  20.741756677627563
iteração 400 mapa6| tempo exec  21.09669065475464
iteração 401 mapa6| tempo exec  22.456842184066772
iteração 402 mapa6| tempo exec  19.204440116882324
iteração 403 mapa6| tempo exec  20.712971210479736
iteração 404 mapa6| tempo exec  24.0044584274292
iteração 405 mapa6| tempo exec  25.689719915390015
iteração 406 mapa6| tempo exec  24.328816413879395
iteração 407 mapa6| tempo exec  19.295113801956177
iteração 408 mapa6| tempo exec  24.471784830093384
iteração 409 mapa6| tempo exec  22.698974132537842
iteração 410 mapa6| tempo exec  22.084325075149536
iteração 411 mapa6| tempo exec  22.43174934387207
iteração 412 mapa6| tempo exec  21.263402700424194
iteração 413 mapa6| tempo exec  21.32052183151245
iteração 414 mapa6| tempo exec  20.800153493881226
iteração 415 mapa6| tempo exec  21.401369094848633
iteração 416 mapa6| tempo exec  25.149261951446533
iteração 417 mapa6| tempo exec  18.42514204978943
iteração 418 mapa6| tempo exec  35.18097257614136
iteração 419 mapa6| tempo exec  18.882138967514038
iteração 420 mapa6| tempo exec  18.367961883544922
iteração 421 mapa6| tempo exec  22.87929368019104
iteração 422 mapa6| tempo exec  22.54746103286743
iteração 423 mapa6| tempo exec  19.2408709526062
iteração 424 mapa6| tempo exec  20.97732448577881
iteração 425 mapa6| tempo exec  18.231813192367554
iteração 426 mapa6| tempo exec  22.085501432418823
iteração 427 mapa6| tempo exec  22.478087425231934
iteração 428 mapa6| tempo exec  21.402647733688354
iteração 429 mapa6| tempo exec  23.587696313858032
iteração 430 mapa6| tempo exec  19.217339038848877
iteração 431 mapa6| tempo exec  21.810060739517212
iteração 432 mapa6| tempo exec  21.44094967842102
iteração 433 mapa6| tempo exec  22.52191138267517
iteração 434 mapa6| tempo exec  27.86670708656311
iteração 435 mapa6| tempo exec  23.041441679000854
iteração 436 mapa6| tempo exec  21.935089826583862
iteração 437 mapa6| tempo exec  22.64466118812561
iteração 438 mapa6| tempo exec  36.678019285202026
iteração 439 mapa6| tempo exec  19.34331512451172
iteração 440 mapa6| tempo exec  22.031014680862427
iteração 441 mapa6| tempo exec  20.98650288581848
iteração 442 mapa6| tempo exec  21.39137625694275
iteração 443 mapa6| tempo exec  25.21939492225647
iteração 444 mapa6| tempo exec  21.8701274394989
iteração 445 mapa6| tempo exec  21.197810649871826
iteração 446 mapa6| tempo exec  29.07964015007019
iteração 447 mapa6| tempo exec  26.17699646949768
iteração 448 mapa6| tempo exec  19.329824447631836
iteração 449 mapa6| tempo exec  28.16997766494751
iteração 450 mapa6| tempo exec  22.35382056236267
iteração 451 mapa6| tempo exec  23.397374153137207
iteração 452 mapa6| tempo exec  21.674181699752808
iteração 453 mapa6| tempo exec  21.717568159103394
iteração 454 mapa6| tempo exec  24.736530542373657
iteração 455 mapa6| tempo exec  21.303153038024902
iteração 456 mapa6| tempo exec  21.310421228408813
iteração 457 mapa6| tempo exec  22.71964716911316
iteração 458 mapa6| tempo exec  21.11911153793335
iteração 459 mapa6| tempo exec  20.74852705001831
iteração 460 mapa6| tempo exec  21.50041961669922
iteração 461 mapa6| tempo exec  25.43143391609192
iteração 462 mapa6| tempo exec  25.783244371414185
iteração 463 mapa6| tempo exec  26.99119210243225
iteração 464 mapa6| tempo exec  23.967972993850708
iteração 465 mapa6| tempo exec  20.62147355079651
iteração 466 mapa6| tempo exec  22.701911211013794
iteração 467 mapa6| tempo exec  23.864049434661865
iteração 468 mapa6| tempo exec  19.985114097595215
iteração 469 mapa6| tempo exec  20.37674880027771
iteração 470 mapa6| tempo exec  23.17535090446472
iteração 471 mapa6| tempo exec  21.413203239440918
iteração 472 mapa6| tempo exec  22.780693769454956
iteração 473 mapa6| tempo exec  23.44074845314026
iteração 474 mapa6| tempo exec  21.497438192367554
iteração 475 mapa6| tempo exec  19.0593843460083
iteração 476 mapa6| tempo exec  24.84497833251953
iteração 477 mapa6| tempo exec  30.504366159439087
iteração 478 mapa6| tempo exec  20.096981525421143
iteração 479 mapa6| tempo exec  20.58628559112549
iteração 480 mapa6| tempo exec  21.037825345993042
iteração 481 mapa6| tempo exec  22.911422967910767
iteração 482 mapa6| tempo exec  20.538976430892944
iteração 483 mapa6| tempo exec  23.33511447906494
iteração 484 mapa6| tempo exec  24.54771614074707
iteração 485 mapa6| tempo exec  17.432140827178955
iteração 486 mapa6| tempo exec  20.609928846359253
iteração 487 mapa6| tempo exec  24.739691734313965
iteração 488 mapa6| tempo exec  19.240354776382446
iteração 489 mapa6| tempo exec  18.95670199394226
iteração 490 mapa6| tempo exec  22.615979194641113
iteração 491 mapa6| tempo exec  23.052527904510498
iteração 492 mapa6| tempo exec  19.099819898605347
iteração 493 mapa6| tempo exec  25.95889115333557
iteração 494 mapa6| tempo exec  20.343337297439575
iteração 495 mapa6| tempo exec  20.664879083633423
iteração 496 mapa6| tempo exec  22.279064655303955
iteração 497 mapa6| tempo exec  23.430460214614868
iteração 498 mapa6| tempo exec  19.245918035507202
iteração 499 mapa6| tempo exec  25.087363243103027

- - - - - - - - - - - - - - - - - - - - - - - - - - - - - -

          - - - -mapa6 stats- - - -
-> MIN: 4299 | MAX: 7974 || AVG:  6493.97
-> All scores sorted:
 [4299, 4325, 4933, 4950, 4966, 5000, 5033, 5099, 5100, 5133, 5200, 5200, 5250, 5290, 5332, 5366, 5366, 5370, 5373, 5399, 5415, 5433, 5458, 5470, 5492, 5497, 5499, 5499, 5499, 5503, 5586, 5595, 5599, 5620, 5670, 5677, 5719, 5723, 5728, 5754, 5762, 5765, 5765, 5766, 5787, 5799, 5800, 5808, 5822, 5829, 5832, 5833, 5834, 5837, 5838, 5853, 5853, 5866, 5866, 5870, 5873, 5875, 5878, 5883, 5903, 5908, 5912, 5913, 5920, 5920, 5921, 5921, 5930, 5954, 5961, 5966, 5987, 5991, 6002, 6009, 6010, 6010, 6011, 6016, 6017, 6018, 6018, 6020, 6021, 6025, 6036, 6038, 6041, 6042, 6049, 6057, 6060, 6063, 6066, 6073, 6078, 6084, 6087, 6091, 6093, 6094, 6099, 6100, 6102, 6103, 6104, 6106, 6119, 6120, 6125, 6125, 6126, 6133, 6134, 6137, 6139, 6151, 6159, 6162, 6163, 6163, 6168, 6170, 6170, 6171, 6171, 6175, 6179, 6181, 6183, 6183, 6186, 6194, 6197, 6198, 6199, 6200, 6202, 6208, 6211, 6213, 6215, 6218, 6220, 6233, 6233, 6234, 6235, 6237, 6238, 6240, 6241, 6243, 6249, 6252, 6263, 6270, 6273, 6274, 6274, 6275, 6279, 6279, 6281, 6283, 6283, 6289, 6290, 6298, 6299, 6300, 6306, 6307, 6315, 6319, 6319, 6320, 6321, 6324, 6327, 6327, 6334, 6338, 6340, 6340, 6341, 6342, 6343, 6343, 6350, 6356, 6358, 6362, 6363, 6365, 6366, 6367, 6381, 6381, 6381, 6390, 6393, 6395, 6396, 6398, 6400, 6414, 6415, 6418, 6420, 6424, 6428, 6432, 6434, 6435, 6444, 6444, 6445, 6447, 6448, 6450, 6450, 6450, 6451, 6454, 6456, 6458, 6461, 6462, 6462, 6468, 6470, 6474, 6475, 6475, 6475, 6475, 6475, 6476, 6476, 6483, 6485, 6485, 6486, 6486, 6487, 6490, 6493, 6495, 6496, 6499, 6499, 6510, 6513, 6515, 6519, 6520, 6520, 6524, 6525, 6525, 6525, 6528, 6532, 6534, 6535, 6538, 6541, 6544, 6549, 6555, 6555, 6558, 6562, 6563, 6564, 6566, 6574, 6575, 6580, 6583, 6583, 6585, 6587, 6587, 6589, 6595, 6596, 6599, 6600, 6601, 6601, 6601, 6602, 6610, 6613, 6615, 6619, 6620, 6621, 6624, 6626, 6626, 6629, 6631, 6634, 6635, 6641, 6643, 6643, 6645, 6649, 6650, 6658, 6663, 6666, 6667, 6667, 6671, 6674, 6681, 6682, 6685, 6685, 6686, 6686, 6689, 6689, 6708, 6711, 6712, 6715, 6722, 6722, 6724, 6731, 6744, 6746, 6747, 6752, 6753, 6754, 6755, 6757, 6759, 6762, 6768, 6769, 6771, 6773, 6774, 6783, 6783, 6792, 6794, 6810, 6816, 6816, 6817, 6827, 6829, 6829, 6830, 6832, 6833, 6837, 6837, 6842, 6843, 6849, 6850, 6870, 6872, 6881, 6882, 6889, 6893, 6898, 6898, 6900, 6900, 6909, 6911, 6915, 6917, 6921, 6931, 6934, 6940, 6947, 6950, 6950, 6950, 6952, 6958, 6959, 6961, 6963, 6971, 6971, 6972, 6973, 6975, 6981, 6986, 6990, 7001, 7007, 7008, 7024, 7028, 7042, 7043, 7050, 7050, 7053, 7055, 7058, 7068, 7072, 7074, 7086, 7090, 7091, 7096, 7100, 7104, 7108, 7118, 7119, 7119, 7131, 7133, 7135, 7144, 7150, 7171, 7172, 7173, 7177, 7190, 7191, 7220, 7220, 7227, 7229, 7243, 7254, 7262, 7272, 7279, 7291, 7300, 7301, 7303, 7309, 7338, 7339, 7346, 7350, 7354, 7364, 7365, 7373, 7391, 7393, 7418, 7435, 7449, 7449, 7456, 7459, 7475, 7477, 7502, 7504, 7507, 7509, 7513, 7516, 7529, 7564, 7649, 7653, 7656, 7675, 7704, 7725, 7790, 7828, 7890, 7890, 7931, 7965, 7974]
-> 3 iterations with tunnel deads(0.6% of 500), check file(s):
 ['214.txt', '383.txt', '479.txt']
_ _ _ _ _ _ _ _ _ _ _ _ _ _ _end mapa6_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ 

_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ mapa4__2f_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ 
iteração 0 mapa4__2f| tempo exec  26.558583736419678
iteração 1 mapa4__2f| tempo exec  28.513479948043823
iteração 2 mapa4__2f| tempo exec  27.517117261886597
iteração 3 mapa4__2f| tempo exec  25.23223090171814
iteração 4 mapa4__2f| tempo exec  26.77478313446045
iteração 5 mapa4__2f| tempo exec  28.701579809188843
iteração 6 mapa4__2f| tempo exec  30.918119192123413
iteração 7 mapa4__2f| tempo exec  25.426871061325073
iteração 8 mapa4__2f| tempo exec  25.910855054855347
iteração 9 mapa4__2f| tempo exec  38.947914361953735
iteração 10 mapa4__2f| tempo exec  24.89804983139038
iteração 11 mapa4__2f| tempo exec  25.787281274795532
iteração 12 mapa4__2f| tempo exec  21.91304349899292
iteração 13 mapa4__2f| tempo exec  29.229816436767578
iteração 14 mapa4__2f| tempo exec  25.914461612701416
iteração 15 mapa4__2f| tempo exec  27.894001722335815
iteração 16 mapa4__2f| tempo exec  27.13536047935486
iteração 17 mapa4__2f| tempo exec  23.96758794784546
iteração 18 mapa4__2f| tempo exec  23.818217515945435
iteração 19 mapa4__2f| tempo exec  30.19402527809143
iteração 20 mapa4__2f| tempo exec  28.20305109024048
iteração 21 mapa4__2f| tempo exec  32.27393651008606
iteração 22 mapa4__2f| tempo exec  33.24570059776306
iteração 23 mapa4__2f| tempo exec  29.439923763275146
iteração 24 mapa4__2f| tempo exec  24.553354501724243
iteração 25 mapa4__2f| tempo exec  30.985490798950195
iteração 26 mapa4__2f| tempo exec  32.39460301399231
iteração 27 mapa4__2f| tempo exec  28.8300199508667
iteração 28 mapa4__2f| tempo exec  27.043219089508057
iteração 29 mapa4__2f| tempo exec  30.995949029922485
iteração 30 mapa4__2f| tempo exec  28.79470181465149
iteração 31 mapa4__2f| tempo exec  27.46670174598694
iteração 32 mapa4__2f| tempo exec  28.227415561676025
iteração 33 mapa4__2f| tempo exec  26.6342556476593
iteração 34 mapa4__2f| tempo exec  20.238163948059082
iteração 35 mapa4__2f| tempo exec  29.126778841018677
iteração 36 mapa4__2f| tempo exec  36.096046447753906
iteração 37 mapa4__2f| tempo exec  24.241931438446045
iteração 38 mapa4__2f| tempo exec  30.124903678894043
iteração 39 mapa4__2f| tempo exec  30.54141902923584
iteração 40 mapa4__2f| tempo exec  28.78153347969055
iteração 41 mapa4__2f| tempo exec  32.451900243759155
iteração 42 mapa4__2f| tempo exec  31.026658058166504
iteração 43 mapa4__2f| tempo exec  32.696744441986084
iteração 44 mapa4__2f| tempo exec  24.887128829956055
iteração 45 mapa4__2f| tempo exec  21.718097448349
iteração 46 mapa4__2f| tempo exec  23.815600395202637
iteração 47 mapa4__2f| tempo exec  29.02193331718445
iteração 48 mapa4__2f| tempo exec  28.8947274684906
iteração 49 mapa4__2f| tempo exec  26.17420721054077
iteração 50 mapa4__2f| tempo exec  25.936033010482788
iteração 51 mapa4__2f| tempo exec  27.212005376815796
iteração 52 mapa4__2f| tempo exec  29.48422861099243
iteração 53 mapa4__2f| tempo exec  23.173550367355347
iteração 54 mapa4__2f| tempo exec  31.29201316833496
iteração 55 mapa4__2f| tempo exec  30.106750965118408
iteração 56 mapa4__2f| tempo exec  9.519158840179443
iteração 57 mapa4__2f| tempo exec  26.463424682617188
iteração 58 mapa4__2f| tempo exec  29.94463086128235
iteração 59 mapa4__2f| tempo exec  30.41068196296692
iteração 60 mapa4__2f| tempo exec  24.605401515960693
iteração 61 mapa4__2f| tempo exec  25.470468044281006
iteração 62 mapa4__2f| tempo exec  27.475325107574463
iteração 63 mapa4__2f| tempo exec  30.156420707702637
iteração 64 mapa4__2f| tempo exec  23.778919458389282
iteração 65 mapa4__2f| tempo exec  24.115674257278442
iteração 66 mapa4__2f| tempo exec  29.52928853034973
iteração 67 mapa4__2f| tempo exec  26.97353482246399
iteração 68 mapa4__2f| tempo exec  28.715120315551758
iteração 69 mapa4__2f| tempo exec  22.55970859527588
iteração 70 mapa4__2f| tempo exec  25.12441921234131
iteração 71 mapa4__2f| tempo exec  27.457981824874878
iteração 72 mapa4__2f| tempo exec  24.738601446151733
iteração 73 mapa4__2f| tempo exec  30.402565479278564
iteração 74 mapa4__2f| tempo exec  31.320817232131958
iteração 75 mapa4__2f| tempo exec  33.93282985687256
iteração 76 mapa4__2f| tempo exec  21.71430230140686
iteração 77 mapa4__2f| tempo exec  24.31342601776123
iteração 78 mapa4__2f| tempo exec  28.553271055221558
iteração 79 mapa4__2f| tempo exec  26.596559286117554
iteração 80 mapa4__2f| tempo exec  24.787744760513306
iteração 81 mapa4__2f| tempo exec  28.609991312026978
iteração 82 mapa4__2f| tempo exec  28.515775203704834
iteração 83 mapa4__2f| tempo exec  27.593197345733643
iteração 84 mapa4__2f| tempo exec  28.705334901809692
iteração 85 mapa4__2f| tempo exec  27.561449766159058
iteração 86 mapa4__2f| tempo exec  7.098684549331665
iteração 87 mapa4__2f| tempo exec  28.374714374542236
iteração 88 mapa4__2f| tempo exec  27.877454042434692
iteração 89 mapa4__2f| tempo exec  29.017004013061523
iteração 90 mapa4__2f| tempo exec  26.393470525741577
iteração 91 mapa4__2f| tempo exec  27.065957069396973
iteração 92 mapa4__2f| tempo exec  26.64375877380371
iteração 93 mapa4__2f| tempo exec  27.70936942100525
iteração 94 mapa4__2f| tempo exec  28.380902528762817
iteração 95 mapa4__2f| tempo exec  23.49244236946106
iteração 96 mapa4__2f| tempo exec  25.097695112228394
iteração 97 mapa4__2f| tempo exec  27.385024309158325
iteração 98 mapa4__2f| tempo exec  26.244689464569092
iteração 99 mapa4__2f| tempo exec  26.09597635269165
iteração 100 mapa4__2f| tempo exec  25.475345134735107
iteração 101 mapa4__2f| tempo exec  30.492966890335083
iteração 102 mapa4__2f| tempo exec  32.17428135871887
iteração 103 mapa4__2f| tempo exec  28.45664930343628
iteração 104 mapa4__2f| tempo exec  42.41486096382141
iteração 105 mapa4__2f| tempo exec  29.32501745223999
iteração 106 mapa4__2f| tempo exec  31.48455286026001
iteração 107 mapa4__2f| tempo exec  39.78563928604126
iteração 108 mapa4__2f| tempo exec  42.825180768966675
iteração 109 mapa4__2f| tempo exec  32.88486647605896
iteração 110 mapa4__2f| tempo exec  31.671051740646362
iteração 111 mapa4__2f| tempo exec  28.403733730316162
iteração 112 mapa4__2f| tempo exec  30.090001821517944
iteração 113 mapa4__2f| tempo exec  32.003828048706055
iteração 114 mapa4__2f| tempo exec  32.039982080459595
iteração 115 mapa4__2f| tempo exec  30.421090364456177
iteração 116 mapa4__2f| tempo exec  49.285184383392334
iteração 117 mapa4__2f| tempo exec  35.50616645812988
iteração 118 mapa4__2f| tempo exec  39.2009539604187
iteração 119 mapa4__2f| tempo exec  57.67821669578552
iteração 120 mapa4__2f| tempo exec  68.2631368637085
iteração 121 mapa4__2f| tempo exec  63.48081636428833
iteração 122 mapa4__2f| tempo exec  57.74086856842041
iteração 123 mapa4__2f| tempo exec  67.0714271068573
iteração 124 mapa4__2f| tempo exec  53.36216449737549
iteração 125 mapa4__2f| tempo exec  66.03905248641968
iteração 126 mapa4__2f| tempo exec  79.78441762924194
iteração 127 mapa4__2f| tempo exec  59.58026194572449
iteração 128 mapa4__2f| tempo exec  52.884324073791504
iteração 129 mapa4__2f| tempo exec  62.13875770568848
iteração 130 mapa4__2f| tempo exec  45.35299515724182
iteração 131 mapa4__2f| tempo exec  30.942349433898926
iteração 132 mapa4__2f| tempo exec  27.479132652282715
iteração 133 mapa4__2f| tempo exec  26.139387607574463
iteração 134 mapa4__2f| tempo exec  31.66034984588623
iteração 135 mapa4__2f| tempo exec  26.527695655822754
iteração 136 mapa4__2f| tempo exec  37.179272174835205
iteração 137 mapa4__2f| tempo exec  31.09973907470703
iteração 138 mapa4__2f| tempo exec  35.743687868118286
iteração 139 mapa4__2f| tempo exec  28.51645803451538
iteração 140 mapa4__2f| tempo exec  43.556758642196655
iteração 141 mapa4__2f| tempo exec  8.697861433029175
iteração 142 mapa4__2f| tempo exec  31.125532627105713
iteração 143 mapa4__2f| tempo exec  26.4054594039917
iteração 144 mapa4__2f| tempo exec  27.428298711776733
iteração 145 mapa4__2f| tempo exec  26.225867986679077
iteração 146 mapa4__2f| tempo exec  35.99768042564392
iteração 147 mapa4__2f| tempo exec  36.253084659576416
iteração 148 mapa4__2f| tempo exec  33.719778060913086
iteração 149 mapa4__2f| tempo exec  31.251023769378662
iteração 150 mapa4__2f| tempo exec  29.46908950805664
iteração 151 mapa4__2f| tempo exec  29.719303607940674
iteração 152 mapa4__2f| tempo exec  28.93737244606018
iteração 153 mapa4__2f| tempo exec  27.50883412361145
iteração 154 mapa4__2f| tempo exec  30.13468027114868
iteração 155 mapa4__2f| tempo exec  28.805463075637817
iteração 156 mapa4__2f| tempo exec  28.441608428955078
iteração 157 mapa4__2f| tempo exec  29.52855396270752
iteração 158 mapa4__2f| tempo exec  31.54958987236023
iteração 159 mapa4__2f| tempo exec  37.19500112533569
iteração 160 mapa4__2f| tempo exec  32.50864267349243
iteração 161 mapa4__2f| tempo exec  28.42344880104065
iteração 162 mapa4__2f| tempo exec  38.6182119846344
iteração 163 mapa4__2f| tempo exec  28.904582977294922
iteração 164 mapa4__2f| tempo exec  31.13355827331543
iteração 165 mapa4__2f| tempo exec  27.69921374320984
iteração 166 mapa4__2f| tempo exec  27.1377592086792
iteração 167 mapa4__2f| tempo exec  25.03665804862976
iteração 168 mapa4__2f| tempo exec  28.353623628616333
iteração 169 mapa4__2f| tempo exec  33.530659914016724
iteração 170 mapa4__2f| tempo exec  24.31405234336853
iteração 171 mapa4__2f| tempo exec  32.3386447429657
iteração 172 mapa4__2f| tempo exec  29.383570432662964
iteração 173 mapa4__2f| tempo exec  36.20627188682556
iteração 174 mapa4__2f| tempo exec  32.20834016799927
iteração 175 mapa4__2f| tempo exec  33.679120779037476
iteração 176 mapa4__2f| tempo exec  30.177448272705078
iteração 177 mapa4__2f| tempo exec  29.350302934646606
iteração 178 mapa4__2f| tempo exec  26.54030132293701
iteração 179 mapa4__2f| tempo exec  35.49119329452515
iteração 180 mapa4__2f| tempo exec  31.778455018997192
iteração 181 mapa4__2f| tempo exec  51.70462656021118
iteração 182 mapa4__2f| tempo exec  25.180140733718872
iteração 183 mapa4__2f| tempo exec  24.86256194114685
